-2000.000000,374.400000
-1950.000000,374.400000
-1900.000000,374.400000
-1850.000000,374.400000
-1800.000000,374.400000
-1750.000000,374.400000
-1700.000000,374.400000
-1650.000000,374.400000
-1600.000000,374.400000
-1550.000000,374.400000
-1500.000000,374.370858
-1450.000000,374.364630
-1400.000000,374.357510
-1350.000000,374.349400
-1300.000000,374.340192
-1250.000000,374.329774
-1200.000000,374.318020
-1150.000000,374.304803
-1100.000000,374.289981
-1050.000000,374.273410
-1000.000000,374.254934
-950.000000,374.235546
-900.000000,374.214177
-850.000000,374.190691
-800.000000,374.164943
-750.000000,374.136791
-700.000000,374.106091
-650.000000,374.072697
-600.000000,374.036465
-550.000000,373.997253
-500.000000,373.954922
-450.000000,373.909334
-400.000000,373.860317
-350.000000,373.807734
-300.000000,373.751457
-250.000000,373.691362
-200.000000,373.627333
-150.000000,373.559262
-100.000000,373.487049
-50.000000,373.410605
0.000000,373.329851
50.000000,373.244718
100.000000,373.155151
150.000000,373.061105
200.000000,372.962550
250.000000,372.859468
300.000000,372.751855
350.000000,372.639718
400.000000,372.523081
450.000000,372.401977
500.000000,372.276456
550.000000,372.146578
600.000000,372.012417
650.000000,371.874059
700.000000,371.731601
750.000000,371.585152
800.000000,371.434831
850.000000,371.280767
900.000000,371.123098
950.000000,370.961972
1000.000000,370.797544
1050.000000,370.629976
1100.000000,370.459437
1150.000000,370.286102
1200.000000,370.110152
1250.000000,369.931771
1300.000000,369.751148
1350.000000,369.568477
1400.000000,369.383952
1450.000000,369.197774
1500.000000,369.010141
1550.000000,368.821258
1600.000000,368.631328
1650.000000,368.440555
1700.000000,368.249147
1750.000000,368.057310
1800.000000,367.865252
1850.000000,367.673179
1900.000000,367.481299
1950.000000,367.289820
2000.000000,367.098948
2050.000000,366.908889
2100.000000,366.719849
2150.000000,366.532033
2200.000000,366.345641
2250.000000,366.160877
2300.000000,365.977937
2350.000000,365.797019
2400.000000,365.618316
2450.000000,365.442017
2500.000000,365.268307
2550.000000,365.097367
2600.000000,364.929374
2650.000000,364.764496
2700.000000,364.602897
2750.000000,364.444733
2800.000000,364.290151
2850.000000,364.139291
2900.000000,363.992283
2950.000000,363.849247
3000.000000,363.710293
3050.000000,363.575519
3100.000000,363.445012
3150.000000,363.318845
3200.000000,363.197081
3250.000000,363.079769
3300.000000,362.966943
3350.000000,362.858625
3400.000000,362.754825
3450.000000,362.655534
3500.000000,362.560736
3550.000000,362.470395
3600.000000,362.384466
3650.000000,362.302889
3700.000000,362.225592
3750.000000,362.152489
3800.000000,362.083485
3850.000000,362.018471
3900.000000,361.957329
3950.000000,361.899930
4000.000000,361.846137
4050.000000,361.795802
4100.000000,361.748773
4150.000000,361.704886
4200.000000,361.663976
4250.000000,361.625868
4300.000000,361.590385
4350.000000,361.557345
4400.000000,361.526562
4450.000000,361.497850
4500.000000,361.471017
4550.000000,361.445873
4600.000000,361.422225
4650.000000,361.399883
4700.000000,361.378652
4750.000000,361.358344
4800.000000,361.338767
4850.000000,361.319734
4900.000000,361.301059
4950.000000,361.282557
5000.000000,361.264047
5050.000000,361.245353
5100.000000,361.226298
5150.000000,361.206713
5200.000000,361.186430
5250.000000,361.165286
5300.000000,361.143124
5350.000000,361.119789
5400.000000,361.095135
5450.000000,361.069018
5500.000000,361.041300
5550.000000,361.011852
5600.000000,360.980547
5650.000000,360.947269
5700.000000,360.911907
5750.000000,360.874355
5800.000000,360.834519
5850.000000,360.792310
5900.000000,360.747648
5950.000000,360.700461
6000.000000,360.650686
6050.000000,360.598269
6100.000000,360.543166
6150.000000,360.485340
6200.000000,360.424765
6250.000000,360.361424
6300.000000,360.295310
6350.000000,360.226424
6400.000000,360.154780
6450.000000,360.080397
6500.000000,360.003306
6550.000000,359.923547
6600.000000,359.841168
6650.000000,359.756225
6700.000000,359.668784
6750.000000,359.578919
6800.000000,359.486711
6850.000000,359.392248
6900.000000,359.295625
6950.000000,359.196945
7000.000000,359.096315
7050.000000,358.993848
7100.000000,358.889665
7150.000000,358.783887
7200.000000,358.676642
7250.000000,358.568062
7300.000000,358.458281
7350.000000,358.347437
7400.000000,358.235670
7450.000000,358.123121
7500.000000,358.009933
7550.000000,357.896252
7600.000000,357.782221
7650.000000,357.667985
7700.000000,357.553690
7750.000000,357.439481
7800.000000,357.325499
7850.000000,357.211888
7900.000000,357.098786
7950.000000,356.986333
8000.000000,356.874664
8050.000000,356.763910
8100.000000,356.654201
8150.000000,356.545663
8200.000000,356.438416
8250.000000,356.332578
8300.000000,356.228260
8350.000000,356.125569
8400.000000,356.024607
8450.000000,355.925469
8500.000000,355.828243
8550.000000,355.733012
8600.000000,355.639853
8650.000000,355.548834
8700.000000,355.460017
8750.000000,355.373454
8800.000000,355.289193
8850.000000,355.207272
8900.000000,355.127721
8950.000000,355.050563
9000.000000,354.975813
9050.000000,354.903476
9100.000000,354.833552
9150.000000,354.766032
9200.000000,354.700900
9250.000000,354.638130
9300.000000,354.577694
9350.000000,354.519552
9400.000000,354.463660
9450.000000,354.409970
9500.000000,354.358424
9550.000000,354.308962
9600.000000,354.261518
9650.000000,354.216022
9700.000000,354.172400
9750.000000,354.130576
9800.000000,354.090469
9850.000000,354.051998
9900.000000,354.015079
9950.000000,353.979627
10000.000000,353.945556
10050.000000,353.912781
10100.000000,353.881215
10150.000000,353.850773
10200.000000,353.821372
10250.000000,353.792928
10300.000000,353.765360
10350.000000,353.738589
10400.000000,353.712538
10450.000000,353.687133
10500.000000,353.662301
10550.000000,353.637974
10600.000000,353.614086
10650.000000,353.590575
