time,timemax,Amax,beta0,beta1,beta2,beta3,beta4,beta5,a0,Ls,alpha,C
2014-01-07,2014-01-07 13:20:00.979200,14.7380,1023.7220,0.9030,105.0600,40.9030,79.7820,28.1080,12.9979,239116.0302,-0.0007,0.5527
2014-01-08,2014-01-08 17:13:00.979200,20.0570,1024.0090,1.0600,113.8820,53.8830,82.4110,35.2930,18.4635,-191612.9810,0.0007,0.5845
2014-01-09,2014-01-09 01:52:00.979200,13.7080,1024.1180,1.1430,119.7220,67.5750,80.6660,41.6970,13.2363,-270142.1605,0.0007,0.5911
2014-01-10,2014-01-10 10:56:00.979200,-20.1810,1024.0890,1.1010,119.4260,63.3710,79.8140,37.9120,19.0799,-185212.8191,0.0007,0.5835
2014-01-11,2014-01-11 11:52:00.979200,-18.2860,1024.2000,1.1760,120.6060,66.8010,84.2960,41.0700,17.6191,-225019.2633,0.0007,0.6030
2014-01-12,2014-01-12 13:34:00.979200,20.6200,1024.0910,1.1140,117.8510,61.2580,84.8230,39.7560,19.6848,-194062.4285,0.0007,0.5928
2014-01-13,2014-01-13 13:53:00.979200,25.2400,1024.1290,1.1640,114.5130,62.6430,90.6760,42.5260,24.1127,-170118.4711,0.0006,0.6083
2014-01-14,2014-01-14 15:16:00.979200,22.9170,1024.0590,1.2130,108.5500,73.3380,98.3690,60.5390,22.7913,179076.1481,-0.0006,0.6087
2014-01-15,2014-01-15 16:54:00.979200,23.8460,1023.9230,1.1710,100.4500,68.0000,97.9780,58.0790,23.1091,157989.4394,-0.0007,0.6028
2014-01-16,2014-01-16 18:51:00.979200,12.0070,1023.6570,0.9730,90.2000,50.0120,87.1330,42.8350,10.8039,231221.0873,-0.0009,0.5605
2014-01-17,2014-01-17 17:34:00.979200,-13.7960,1023.5890,0.9190,82.6470,39.9730,88.0190,35.5040,12.7492,189601.8711,-0.0009,0.5578
2014-01-18,2014-01-18 08:56:00.979200,11.4310,1023.5870,0.9570,72.8220,43.0640,97.9280,38.5990,10.5918,274036.8487,-0.0008,0.5668
2014-01-19,2014-01-19 17:18:00.979200,-16.7320,1023.7070,0.9850,70.7700,46.0040,105.8290,39.7630,15.4870,247270.4478,-0.0006,0.5756
2014-01-20,2014-01-20 17:22:00.979200,-18.9750,1023.9420,1.0310,73.1630,49.1560,115.0640,36.6200,17.7124,364875.0744,-0.0004,0.5960
2014-01-21,2014-01-21 11:38:00.979200,19.8410,1024.0650,1.1690,63.3480,56.2860,133.4930,36.3180,18.5422,7524534.3001,-0.0000,0.6205
2014-01-22,2014-01-22 11:39:00.979200,20.5380,1024.0900,1.1960,61.3950,51.2550,138.0270,33.9490,19.7853,661136.4426,-0.0002,0.6394
2014-01-23,2014-01-23 09:32:00.979200,21.9150,1024.0850,1.1230,63.2650,47.9080,133.0560,29.2630,21.1598,639818.0735,-0.0002,0.6306
2014-01-24,2014-01-24 03:56:00.979200,-29.8760,1024.0610,1.2180,57.2940,52.2680,140.0390,31.0270,28.6867,257027.3954,-0.0004,0.6379
2014-01-25,2014-01-25 12:04:00.979200,32.9920,1023.9730,1.2120,54.3550,51.4030,143.9740,38.8910,32.2913,236135.4670,-0.0004,0.6305
2014-01-26,2014-01-26 12:04:00.979200,26.1180,1023.8440,1.0400,57.1660,41.6080,130.6790,42.5900,26.3343,-1206777.2677,0.0001,0.6017
2014-01-27,2014-01-27 12:04:00.979200,28.0230,1023.8220,1.0250,58.5270,42.8120,127.3870,47.6720,28.2686,801085.9790,-0.0001,0.5924
2014-01-28,2014-01-28 19:41:00.979200,-30.3280,1023.7810,1.0190,57.8690,43.4000,124.9680,53.6190,30.9229,342263.2173,-0.0002,0.5843
2014-01-29,2014-01-29 21:44:00.979200,-17.5990,1023.5790,1.0070,49.9460,43.5440,116.8800,58.4110,17.5990,375932.1128,-0.0003,0.5613
2014-01-30,2014-01-30 06:10:00.979200,-22.5000,1023.4860,1.0310,43.6990,45.0160,114.5680,59.0870,21.7750,297424.8631,-0.0003,0.5516
2014-01-31,2014-01-31 21:36:00.979200,-27.4530,1023.4300,1.0180,42.2900,43.8650,110.3140,56.7780,25.9899,207544.8216,-0.0004,0.5438
2014-02-01,2014-02-01 01:20:00.979200,-16.9100,1023.4450,1.0590,42.7940,47.7540,112.1880,62.7520,16.1012,295429.0462,-0.0005,0.5512
2014-02-02,2014-02-02 13:26:00.979200,-27.0340,1023.4220,1.0630,42.9040,52.2740,106.6330,68.4350,24.2428,138735.1744,-0.0006,0.5425
2014-02-03,2014-02-03 14:26:00.979200,-27.5460,1023.4240,1.0960,45.3330,57.3210,103.7570,76.2040,24.0454,128256.3103,-0.0007,0.5466
2014-02-04,2014-02-04 07:25:00.979200,23.8360,1023.5230,1.0870,58.1110,62.9250,88.0880,90.8730,19.7781,128639.1115,-0.0008,0.5431
2014-02-05,2014-02-05 15:06:00.979200,-26.7990,1023.4770,1.0390,63.5700,64.7070,72.5800,88.6810,21.5805,93505.6262,-0.0010,0.5276
2014-02-06,2014-02-06 14:22:00.979200,-29.1530,1023.4070,1.0010,62.6620,67.9610,63.4230,75.5030,23.2946,67255.1859,-0.0012,0.5113
2014-02-07,2014-02-07 03:56:00.979200,-29.2400,1023.8780,1.2000,80.0950,49.0560,110.3380,94.8600,24.2608,162001.9701,-0.0007,0.6046
2014-02-13,2014-02-13 19:16:01.008000,-15.4860,1023.8500,1.1980,77.8380,50.3770,110.3570,93.2330,13.1807,298104.0343,-0.0007,0.6040
2014-02-14,2014-02-14 03:48:01.008000,15.5440,1023.7410,1.1980,71.2830,53.6510,110.3290,108.2700,12.9736,297408.7759,-0.0006,0.5875
2014-02-15,2014-02-15 12:22:01.008000,-16.4820,1023.6540,1.1980,66.0140,54.2870,110.3290,105.2270,13.9954,283641.9727,-0.0006,0.5864
2014-02-16,2014-02-16 06:54:01.008000,-35.1340,1023.5380,1.1980,62.0280,53.6550,110.3050,110.5100,29.4645,138052.6818,-0.0006,0.5804
2014-02-17,2014-02-17 17:40:01.008000,-25.0050,1023.5500,1.1980,64.8230,54.2080,110.3090,120.9230,20.5540,191337.8228,-0.0006,0.5743
2014-02-18,2014-02-18 02:16:01.008000,-26.5970,1023.5760,1.1970,66.7290,54.2230,110.2680,119.2300,21.7885,178137.9956,-0.0006,0.5764
2014-02-19,2014-02-19 14:42:01.008000,-24.5550,1023.5980,1.1950,67.6290,52.3700,110.2640,121.7660,20.0000,190661.1773,-0.0006,0.5758
2014-02-20,2014-02-20 14:26:01.008000,-15.5570,1023.5570,1.2000,65.9310,53.5260,110.2900,121.2020,12.8149,303588.3058,-0.0006,0.5757
2014-02-21,2014-02-21 14:40:01.008000,-23.1200,1023.4840,1.1980,61.5360,52.5010,110.2820,114.4750,19.4013,209963.1676,-0.0006,0.5782
2014-02-22,2014-02-22 15:00:01.008000,-28.6930,1023.4700,1.1970,61.4680,52.2080,110.3570,116.4890,23.8417,170757.3388,-0.0006,0.5767
2014-02-23,2014-02-23 14:24:01.008000,-22.3260,1023.5080,1.1970,64.0310,52.2020,110.3160,118.8360,18.4570,214341.3377,-0.0006,0.5766
2014-02-24,2014-02-24 04:56:01.008000,-31.2030,1023.5410,1.1980,66.0080,50.0920,110.3040,117.5340,25.3418,153275.8685,-0.0006,0.5807
2014-02-25,2014-02-25 04:54:01.008000,-21.7070,1023.4760,1.1970,61.4880,48.8820,110.2880,110.1410,18.3991,222237.1031,-0.0006,0.5844
2014-02-26,2014-02-26 05:22:01.008000,-25.5080,1023.4570,1.1970,59.4090,48.8710,110.3330,106.9340,21.8574,191913.8085,-0.0006,0.5853
2014-02-27,2014-02-27 08:50:01.008000,-32.5260,1023.4020,1.2000,55.5610,47.5020,110.3160,100.9790,28.4293,155637.3128,-0.0006,0.5883
2014-02-28,2014-02-28 04:08:01.008000,26.7080,1023.3730,1.1990,54.7330,44.3350,110.3030,95.2170,24.0611,188680.6055,-0.0006,0.5953
2014-03-01,2014-03-01 00:54:01.008000,30.6790,1023.3900,1.2000,56.2770,42.8680,110.3160,97.5870,27.3158,163655.1370,-0.0006,0.5973
2014-03-02,2014-03-02 11:04:01.008000,-27.7190,1023.3840,1.2000,55.3740,41.9370,110.3060,90.9970,25.4013,179405.8427,-0.0006,0.6025
2014-03-03,2014-03-03 10:42:01.008000,-24.3060,1023.3570,1.1990,53.5320,42.0440,110.2680,88.0900,22.6118,207458.2093,-0.0005,0.6021
2014-03-04,2014-03-04 13:18:01.008000,-20.9830,1023.3350,1.2000,52.2940,42.8420,110.3140,87.1260,19.5842,243547.1579,-0.0005,0.6002
2014-03-05,2014-03-05 01:38:01.008000,-21.7150,1023.4070,1.2000,56.0690,46.2810,110.2730,95.1150,19.4492,226027.1315,-0.0006,0.5944
2014-03-06,2014-03-06 02:00:01.008000,-19.4320,1023.4860,1.2010,62.1650,47.9780,110.3140,104.0510,16.7018,245258.8234,-0.0006,0.5914
2014-03-07,2014-03-07 20:04:01.008000,-16.8290,1023.5600,1.2010,69.6390,48.1180,110.3030,113.9820,13.8220,275790.3323,-0.0006,0.5874
2014-03-08,2014-03-08 16:40:01.008000,-19.5550,1023.5420,1.2010,69.4930,45.6100,110.2990,110.0660,16.1300,238498.8291,-0.0006,0.5926
2014-03-09,2014-03-09 16:46:01.008000,-31.8090,1023.5390,1.2030,71.4840,45.4440,110.2900,112.7860,25.5978,147725.1594,-0.0007,0.5916
2014-03-10,2014-03-10 23:52:01.008000,25.7360,1023.4980,1.2030,70.3530,45.1460,110.2720,106.9960,21.2495,181889.4246,-0.0007,0.5964
2014-03-11,2014-03-11 05:24:01.008000,-23.2590,1023.4640,1.2030,68.1530,43.0900,110.2800,99.4250,19.8509,200713.8656,-0.0007,0.6041
2014-03-12,2014-03-12 00:12:01.008000,21.3410,1023.4290,1.2030,67.0350,41.1620,110.3340,93.2620,18.7201,217805.5041,-0.0007,0.6111
2014-03-13,2014-03-13 22:16:01.008000,-26.9070,1023.4510,1.2040,68.5620,39.9480,110.3010,96.7060,23.0665,175082.8505,-0.0007,0.6104
2014-03-14,2014-03-14 03:42:01.008000,-25.0810,1023.4070,1.2040,66.5630,41.2930,110.3380,94.0280,21.9143,186207.7080,-0.0006,0.6104
2014-03-15,2014-03-15 22:22:01.008000,-27.0990,1023.4220,1.2030,67.6340,41.2150,110.3430,96.9000,23.2844,173379.4791,-0.0007,0.6082
2014-03-16,2014-03-16 10:56:01.008000,-23.6000,1023.3690,1.2040,64.5930,40.1120,110.3120,90.8570,21.0913,197225.6603,-0.0006,0.6136
2014-03-17,2014-03-17 23:08:01.008000,-24.0440,1023.3780,1.2020,65.2770,41.5040,110.2970,92.5440,21.2359,193463.4027,-0.0006,0.6102
2014-03-18,2014-03-18 00:08:01.008000,-25.6730,1023.3860,1.2060,66.4800,42.2800,110.2620,94.9120,22.3276,181918.7722,-0.0006,0.6089
2014-03-19,2014-03-19 01:14:01.008000,-21.8580,1023.3910,1.2040,66.4380,41.1430,110.2760,93.9780,19.1634,212926.3055,-0.0007,0.6105
2014-03-20,2014-03-20 00:04:01.008000,17.7570,1023.3690,1.2030,64.9670,41.1230,110.3000,91.2200,15.8449,260685.8109,-0.0006,0.6119
2014-03-21,2014-03-21 06:54:01.008000,-17.5450,1023.3700,1.2020,66.0860,43.1250,110.3080,92.1860,15.4895,262994.0025,-0.0006,0.6089
2014-03-22,2014-03-22 17:22:01.008000,-20.7930,1023.2690,1.2040,59.3970,46.3170,110.3280,84.7250,19.0296,221276.1877,-0.0006,0.6057
2014-03-23,2014-03-23 15:10:01.008000,-19.1350,1023.1680,1.2030,54.0230,47.6040,110.2920,84.1460,17.6286,248660.2564,-0.0006,0.5981
2014-03-24,2014-03-24 17:34:01.008000,25.7460,1023.1150,1.2000,49.5480,48.7480,110.3210,81.0860,23.7926,189647.4060,-0.0006,0.5913
2014-03-25,2014-03-25 06:16:01.008000,29.3900,1023.1640,1.2020,50.7760,49.5330,110.2820,87.3790,26.7758,168335.3506,-0.0005,0.5893
2014-03-26,2014-03-26 06:02:01.008000,28.8910,1023.2450,1.2010,56.0650,49.8100,110.3650,95.2280,25.5843,168825.4714,-0.0006,0.5903
2014-03-27,2014-03-27 00:30:01.008000,21.6260,1023.2300,1.2000,57.2650,46.3410,110.3170,98.3240,19.1443,226688.9952,-0.0006,0.5933
2014-03-28,2014-03-28 10:50:01.008000,-19.9770,1023.1650,1.1990,52.8520,41.6700,110.3370,90.8920,18.5204,258827.2110,-0.0005,0.6000
2014-03-29,2014-03-29 09:44:01.008000,-24.8950,1023.1190,1.2010,49.1190,43.6600,110.3240,91.1160,23.0534,221898.8940,-0.0005,0.5926
2014-03-30,2014-03-30 23:38:01.008000,-22.2500,1023.1190,1.1990,48.4930,43.1580,110.3150,86.1220,20.9326,247189.9457,-0.0005,0.5949
2014-03-31,2014-03-31 09:54:01.008000,-22.6680,1023.1670,1.1990,51.0540,43.8990,110.2930,87.0910,21.1114,228463.4273,-0.0005,0.5968
2014-04-01,2014-04-01 00:08:01.008000,-21.2400,1023.2130,1.2010,54.5590,42.5070,110.3080,86.1160,19.8032,231612.9119,-0.0006,0.6044
2014-04-02,2014-04-02 23:42:01.008000,-24.1240,1023.2590,1.2020,57.1250,41.7570,110.2990,85.7110,22.4171,198021.3732,-0.0006,0.6089
2014-04-03,2014-04-03 17:48:01.008000,25.3690,1023.2490,1.2020,55.3830,42.3870,110.2980,81.5110,23.9457,188472.8836,-0.0006,0.6088
2014-04-04,2014-04-04 14:12:01.008000,-22.0650,1023.2500,1.2000,56.6780,39.7950,110.3160,76.5980,21.3685,211849.6035,-0.0006,0.6173
2014-04-05,2014-04-05 13:06:01.008000,-24.4130,1023.2830,1.2000,58.4170,41.0460,110.3060,74.7840,23.5644,185690.5425,-0.0006,0.6182
2014-04-06,2014-04-06 14:28:01.008000,-27.8740,1023.3360,1.2020,61.7090,40.8520,110.3510,79.4490,26.2278,162596.3241,-0.0006,0.6191
2014-04-07,2014-04-07 15:20:01.008000,-24.6860,1023.3290,1.2040,60.8200,41.9420,110.3430,84.0560,22.8020,187104.9047,-0.0006,0.6138
2014-04-08,2014-04-08 18:44:01.008000,-25.4840,1023.3240,1.2030,60.6820,43.2770,110.3240,87.9390,23.1427,183109.6650,-0.0006,0.6086
2014-04-09,2014-04-09 14:30:01.008000,-19.5340,1023.3660,1.2000,63.2650,43.9750,110.3490,88.3950,17.5767,235555.5020,-0.0006,0.6086
2014-04-10,2014-04-10 00:48:01.008000,-18.9590,1023.3600,1.2010,64.4130,40.5190,110.3050,87.3750,17.1985,242470.2741,-0.0006,0.6151
2014-04-11,2014-04-11 12:22:01.008000,-19.3480,1023.3800,1.2020,66.2850,39.6560,110.2860,88.2000,17.3986,238169.7388,-0.0007,0.6168
2014-04-12,2014-04-12 23:59:01.008000,-19.2230,1023.3960,1.2010,67.2640,39.5820,110.2940,83.1390,17.5777,236829.3101,-0.0007,0.6215
2014-04-13,2014-04-13 12:22:01.008000,-31.6830,1023.3760,1.2030,67.8270,41.2160,110.3030,84.3010,28.4002,145116.2835,-0.0007,0.6190
2014-04-14,2014-04-14 13:00:01.008000,-26.5540,1023.3700,1.2000,68.6270,40.9480,110.3280,77.0920,24.6697,168400.3642,-0.0007,0.6249
2014-04-15,2014-04-15 00:02:01.008000,-17.9570,1023.3730,1.2030,69.9730,43.8330,110.3160,74.4000,16.7669,244350.4362,-0.0007,0.6243
2014-04-16,2014-04-16 03:02:01.008000,-19.5930,1023.4080,1.2020,72.8330,45.6150,110.3020,69.7640,18.5064,220415.5182,-0.0007,0.6264
2014-04-17,2014-04-17 23:58:01.008000,-20.7390,1023.4250,1.2000,73.8140,46.8610,110.3080,65.6370,20.0000,203084.3177,-0.0007,0.6275
2014-04-18,2014-04-18 00:00:01.008000,-19.5960,1023.3260,1.1960,69.0080,46.1640,110.3080,59.7960,19.4373,206769.9582,-0.0007,0.6276
2014-04-19,2014-04-19 05:34:01.008000,19.2130,1023.2970,1.1970,67.1840,45.7720,110.3330,59.3830,19.2130,209613.8904,-0.0007,0.6271
2014-04-20,2014-04-20 20:56:01.008000,17.1880,1023.3950,1.1970,71.7510,43.9680,110.3130,59.7180,17.1880,240030.4750,-0.0007,0.6339
2014-04-21,2014-04-21 16:50:01.008000,16.4760,1023.4930,1.1990,76.6830,42.5110,110.3310,59.2940,16.4760,260181.8569,-0.0007,0.6400
2014-04-22,2014-04-22 14:02:01.008000,-16.0420,1023.6980,1.2020,86.6760,46.0980,110.3230,57.0750,15.8218,284177.3184,-0.0006,0.6399
2014-04-23,2014-04-23 20:58:01.008000,15.1430,1023.9080,1.2020,96.8200,52.3860,110.2750,64.8710,13.9450,328246.2561,-0.0006,0.6260
2014-04-24,2014-04-24 02:50:01.008000,-19.6110,1024.0900,1.2040,106.6140,55.1640,110.2980,70.3520,18.4249,260436.8159,-0.0006,0.6168
2014-04-25,2014-04-25 05:06:01.008000,-23.2640,1023.9090,1.2020,92.0680,60.1110,110.3050,56.3130,22.0321,200199.8460,-0.0006,0.6234
2014-04-26,2014-04-26 17:28:01.008000,-22.8150,1023.6750,1.1990,80.5930,58.8500,110.3210,54.9860,21.4630,190635.3686,-0.0007,0.6200
2014-04-27,2014-04-27 16:38:01.008000,-17.4750,1023.5650,1.2030,76.0620,57.1920,110.2830,57.1970,16.7027,234422.0996,-0.0007,0.6193
2014-04-28,2014-04-28 15:04:01.008000,20.2430,1023.6620,1.2040,82.1170,54.7650,110.2680,61.4400,19.4958,207689.0138,-0.0007,0.6244
2014-04-29,2014-04-29 15:34:01.008000,32.0490,1023.8850,1.2050,94.3500,50.3140,110.2830,72.0190,28.1320,158867.3327,-0.0006,0.6232
2014-04-30,2014-04-30 10:44:01.008000,20.7740,1023.8780,1.2030,94.2350,51.2600,110.2990,71.8040,18.4849,240114.3758,-0.0006,0.6221
2014-05-01,2014-05-01 01:38:01.008000,16.7080,1023.8600,1.2040,93.7040,52.2140,110.3160,69.6020,15.1181,292668.5284,-0.0006,0.6234
2014-05-02,2014-05-02 14:28:01.008000,14.5280,1023.7870,1.2000,90.4110,51.4850,110.3110,67.5800,13.3551,325608.2510,-0.0006,0.6248
2014-05-03,2014-05-03 14:16:01.008000,-24.0440,1023.7010,1.2000,87.4060,51.1510,110.2820,62.5390,22.8724,187631.3545,-0.0007,0.6287
2014-05-04,2014-05-04 15:06:01.008000,-22.6950,1023.7270,1.2040,91.4610,49.9950,110.3040,63.9750,21.1413,211426.2374,-0.0006,0.6302
2014-05-05,2014-05-05 03:10:01.008000,-19.1330,1023.7650,1.2040,95.0880,44.6900,110.2670,61.7210,17.7235,277055.2540,-0.0006,0.6372
2014-05-06,2014-05-06 00:16:01.008000,-14.8510,1023.7580,1.2030,95.1120,44.1330,110.2860,64.6760,13.5237,362059.3776,-0.0006,0.6347
2014-05-07,2014-05-07 23:06:01.008000,18.2360,1023.7940,1.2030,96.8690,45.2840,110.2780,65.2150,16.4881,297259.6791,-0.0006,0.6325
2014-05-08,2014-05-08 14:06:01.008000,24.3030,1023.9080,1.2010,101.0620,51.1910,110.3090,66.3140,22.1581,215463.8710,-0.0006,0.6245
2014-05-09,2014-05-09 00:29:01.008000,18.3130,1023.8380,1.1990,95.9520,51.2010,110.2880,62.5250,17.1010,269388.0144,-0.0006,0.6284
2014-05-10,2014-05-10 00:26:01.008000,25.2330,1023.9100,1.2010,98.7780,48.4810,110.3200,60.5100,23.4153,208878.5662,-0.0006,0.6327
2014-05-11,2014-05-11 01:54:01.008000,27.7350,1023.9470,1.2020,100.6460,49.9080,110.3080,61.5420,25.6465,190775.0525,-0.0006,0.6301
2014-05-12,2014-05-12 01:20:01.008000,32.4820,1023.9320,1.2000,100.8580,53.7350,110.2650,62.6290,30.5008,154693.1841,-0.0006,0.6251
2014-05-13,2014-05-13 00:12:01.008000,-20.1320,1023.8820,1.2000,93.1380,56.3420,110.3110,53.4840,19.2801,237093.6531,-0.0006,0.6294
2014-05-14,2014-05-14 06:42:01.008000,20.8830,1023.8360,1.1960,90.3170,54.9200,110.3190,50.7580,20.0000,230008.9182,-0.0006,0.6314
2014-05-15,2014-05-15 00:22:01.008000,19.6860,1023.7970,1.1970,89.0340,55.6560,110.3470,50.9240,18.7187,242912.1926,-0.0006,0.6302
2014-05-16,2014-05-16 16:04:01.008000,-18.0250,1023.8170,1.1960,89.5310,56.2540,110.3440,53.6750,17.2422,256924.0035,-0.0006,0.6276
2014-05-17,2014-05-17 11:44:01.008000,-17.8730,1023.8670,1.1950,92.5370,53.3070,110.3040,50.6240,17.2052,273105.0251,-0.0006,0.6339
2014-05-18,2014-05-18 11:18:01.008000,18.7940,1023.9440,1.1960,94.6760,54.7710,110.3270,51.1900,17.9710,264036.5023,-0.0006,0.6321
2014-05-19,2014-05-19 00:10:01.008000,21.2500,1024.0610,1.1970,96.2870,53.5020,110.3150,38.9970,19.6082,-292426.0424,0.0005,0.6435
2014-05-20,2014-05-20 10:18:01.008000,-20.6440,1023.9770,1.1960,94.5770,50.7430,110.3550,41.3870,19.4852,280543.3492,-0.0005,0.6454
2014-05-21,2014-05-21 23:34:01.008000,-30.1270,1023.9000,1.1980,96.1170,49.8720,110.3210,50.4000,29.1913,168697.5437,-0.0006,0.6396
2014-05-22,2014-05-22 00:26:01.008000,-30.0210,1023.9970,1.2000,100.5190,48.1070,110.3020,46.2160,28.5910,190715.0481,-0.0005,0.6456
2014-05-23,2014-05-23 01:00:01.008000,35.7170,1024.1020,1.1970,104.9100,51.4210,110.3170,46.4570,33.8253,164552.9144,-0.0005,0.6394
2014-05-24,2014-05-24 07:14:01.008000,34.5450,1024.2020,1.2000,105.9180,51.1770,110.3210,37.1870,31.6390,-203371.1144,0.0005,0.6493
2014-05-25,2014-05-25 05:00:01.008000,36.0310,1024.2280,1.2010,104.5680,52.8780,110.3110,33.6990,32.1350,-209236.2122,0.0004,0.6510
2014-05-26,2014-05-26 01:46:01.008000,-26.9100,1024.1400,1.2000,101.6050,52.6490,110.3040,35.4930,24.1812,-263323.9636,0.0005,0.6493
2014-05-27,2014-05-27 14:22:01.008000,26.5210,1024.1350,1.2010,100.1760,51.8080,110.3350,33.8990,23.8423,-273257.4201,0.0005,0.6525
2014-05-28,2014-05-28 03:36:01.008000,29.8500,1024.1440,1.1970,101.0270,51.7330,110.3210,32.1200,26.3836,-256521.8239,0.0004,0.6534
2014-05-29,2014-05-29 15:46:01.008000,-17.6970,1024.1410,1.1990,103.5020,50.7500,110.3640,34.3450,16.0845,-412385.3792,0.0005,0.6531
2014-05-30,2014-05-30 17:58:01.008000,-22.8210,1024.1070,1.1990,105.5880,51.4710,110.3010,40.9520,21.3858,-282426.0826,0.0005,0.6449
2014-05-31,2014-05-31 20:42:01.008000,25.0440,1024.1570,1.1990,110.8740,52.0630,110.3390,46.1020,24.6765,240290.2898,-0.0005,0.6372
2014-06-01,2014-06-01 07:12:01.008000,22.9790,1024.2370,1.1990,115.2480,53.6060,110.3330,48.2170,23.2779,258024.9842,-0.0005,0.6313
2014-06-02,2014-06-02 10:00:01.008000,21.9530,1024.2740,1.1980,116.7480,55.8670,110.3090,48.8520,22.3486,-267937.1607,0.0005,0.6275
2014-06-03,2014-06-03 02:56:01.008000,24.4420,1024.2630,1.1980,112.7530,55.7560,110.2900,38.9130,23.3642,-281055.0834,0.0004,0.6390
2014-06-04,2014-06-04 02:42:01.008000,28.4400,1024.2490,1.1980,110.4140,59.3220,110.3250,35.9390,26.2317,-256536.7452,0.0004,0.6380
2014-06-05,2014-06-05 01:52:01.008000,23.1160,1024.3230,1.2000,120.5190,55.2410,110.3330,43.3020,23.4704,-285466.7208,0.0004,0.6315
2014-06-06,2014-06-06 13:54:01.008000,24.5570,1024.3740,1.1980,126.5730,50.5510,110.3080,44.3650,26.1856,-280209.8377,0.0004,0.6283
2014-06-07,2014-06-07 12:40:01.008000,37.8140,1024.4650,1.1980,134.0220,51.9650,110.2890,48.0780,42.1027,-179409.6280,0.0004,0.6153
2014-06-08,2014-06-08 02:38:01.008000,38.3740,1024.5580,1.1990,139.0450,55.1380,110.2820,50.3330,43.6894,-172497.9212,0.0003,0.6059
2014-06-09,2014-06-09 02:30:01.008000,36.8340,1024.5550,1.2000,142.9290,53.8540,110.3520,57.6950,42.2064,-178635.5623,0.0003,0.5942
2014-06-10,2014-06-10 03:40:01.008000,41.8710,1024.5800,1.1960,148.9510,54.2150,110.2640,68.1900,47.0673,154400.8097,-0.0003,0.5757
2014-06-11,2014-06-11 15:36:01.008000,26.1960,1024.6490,1.2000,155.6420,53.3970,110.3190,76.2580,29.3935,245180.2978,-0.0003,0.5606
2014-06-12,2014-06-12 08:44:01.008000,24.7580,1024.6860,1.1980,157.7460,54.5490,110.2700,78.9940,27.9527,250644.1419,-0.0003,0.5556
2014-06-13,2014-06-13 07:56:01.008000,34.9800,1024.7160,1.2010,160.4050,50.7090,110.3250,72.5650,40.0234,204820.9176,-0.0003,0.5546
2014-06-14,2014-06-14 19:13:01.008000,39.4800,1024.7830,1.2010,167.0550,47.7820,110.2900,78.3410,45.3262,187059.9024,-0.0002,0.5375
2014-06-15,2014-06-15 06:14:01.008000,41.1120,1024.8400,1.1990,172.5710,44.1120,110.3160,83.5270,47.2429,182895.1150,-0.0002,0.5207
2014-06-16,2014-06-16 08:56:01.008000,35.9470,1024.8840,1.2020,174.3930,43.2740,110.3020,82.5860,41.6629,217177.8934,-0.0002,0.5176
2014-06-17,2014-06-17 00:14:01.008000,26.2090,1024.9080,1.2000,174.7330,42.2340,110.2920,81.4550,30.4079,310578.4040,-0.0002,0.5159
2014-06-18,2014-06-18 07:58:01.008000,31.7100,1024.9350,1.2010,174.5330,42.3170,110.3020,80.5300,36.7920,261185.9977,-0.0002,0.5171
2014-06-19,2014-06-19 00:46:01.008000,37.5680,1024.9360,1.2010,172.3900,43.6760,110.3250,78.4400,43.4942,220861.9683,-0.0002,0.5239
2014-06-20,2014-06-20 15:28:01.008000,44.1210,1024.9440,1.2000,172.2650,43.6540,110.2940,80.6250,50.0000,183899.2028,-0.0002,0.5226
2014-06-21,2014-06-21 04:08:01.008000,-235.2870,1024.9520,1.2000,171.6350,39.0920,110.2890,77.6630,50.0000,214253.2592,-0.0002,0.5202
2014-06-22,2014-06-22 00:30:01.008000,27.8310,1024.9420,1.1990,171.3210,39.6190,110.3390,82.2520,31.0698,305209.3999,-0.0002,0.5181
2014-06-23,2014-06-23 22:24:01.008000,23.1340,1024.9620,1.2020,172.0160,40.2580,110.3040,85.1840,25.9162,340487.2649,-0.0002,0.5166
2014-06-24,2014-06-24 09:22:01.008000,31.3300,1024.9850,1.1990,173.1290,41.6690,110.3040,80.0100,35.9464,270723.2116,-0.0002,0.5188
2014-06-25,2014-06-25 09:10:01.008000,18.6810,1024.9940,1.1990,175.0430,46.5160,110.2920,75.4760,22.5402,432229.7524,-0.0002,0.5232
2014-06-26,2014-06-26 22:52:01.008000,17.0250,1024.9920,1.1970,175.2920,49.3930,110.2980,77.4600,20.7427,429858.0120,-0.0002,0.5239
2014-06-27,2014-06-27 11:54:01.008000,32.0570,1025.0410,1.1980,179.0850,52.7000,110.3160,89.6280,39.2353,186478.4335,-0.0003,0.5151
2014-06-28,2014-06-28 13:46:01.008000,-16.4350,1025.0690,1.2000,174.5500,57.0850,110.2940,74.6260,20.6944,-394988.3231,0.0002,0.5324
2014-06-29,2014-06-29 15:30:01.008000,-12.9760,1025.0600,1.1970,174.4950,56.0050,110.3180,73.4860,16.3452,-513526.1647,0.0002,0.5319
2014-06-30,2014-06-30 20:58:01.008000,-16.5400,1025.0850,1.1990,178.5970,53.6820,110.2830,75.3050,21.0272,-417487.4922,0.0002,0.5226
2014-07-01,2014-07-01 16:48:01.008000,34.2950,1025.1150,1.1980,181.9190,52.0860,110.3300,85.1370,43.0299,-186010.3555,0.0002,0.5112
