-2000.000000,498.973000
-1950.000000,498.973000
-1900.000000,498.973000
-1850.000000,498.973000
-1800.000000,498.973000
-1750.000000,498.973000
-1700.000000,498.973000
-1650.000000,498.973000
-1600.000000,498.973000
-1550.000000,498.973000
-1500.000000,498.918510
-1450.000000,498.906777
-1400.000000,498.893339
-1350.000000,498.878001
-1300.000000,498.860554
-1250.000000,498.840771
-1200.000000,498.818411
-1150.000000,498.793216
-1100.000000,498.764910
-1050.000000,498.733200
-1000.000000,498.697778
-950.000000,498.660458
-900.000000,498.619240
-850.000000,498.573840
-800.000000,498.523969
-750.000000,498.469330
-700.000000,498.409626
-650.000000,498.344555
-600.000000,498.273819
-550.000000,498.197120
-500.000000,498.114166
-450.000000,498.024669
-400.000000,497.928276
-350.000000,497.824701
-300.000000,497.713671
-250.000000,497.594926
-200.000000,497.468220
-150.000000,497.333325
-100.000000,497.190030
-50.000000,497.038145
0.000000,496.877505
50.000000,496.707965
100.000000,496.529406
150.000000,496.341739
200.000000,496.144903
250.000000,495.938864
300.000000,495.723618
350.000000,495.499190
400.000000,495.265637
450.000000,495.023043
500.000000,494.771524
550.000000,494.511222
600.000000,494.242310
650.000000,493.964987
700.000000,493.679475
750.000000,493.386026
800.000000,493.084909
850.000000,492.776419
900.000000,492.460865
950.000000,492.138577
1000.000000,491.809899
1050.000000,491.475185
1100.000000,491.134802
1150.000000,490.789124
1200.000000,490.438531
1250.000000,490.083404
1300.000000,489.724129
1350.000000,489.361087
1400.000000,488.994656
1450.000000,488.625210
1500.000000,488.253115
1550.000000,487.878726
1600.000000,487.502387
1650.000000,487.124432
1700.000000,486.745177
1750.000000,486.364925
1800.000000,485.983962
1850.000000,485.602556
1900.000000,485.220957
1950.000000,484.839397
2000.000000,484.458088
2050.000000,484.077224
2100.000000,483.696976
2150.000000,483.317501
2200.000000,482.938933
2250.000000,482.561388
2300.000000,482.184966
2350.000000,481.809748
2400.000000,481.435798
2450.000000,481.063166
2500.000000,480.691885
2550.000000,480.321975
2600.000000,479.953446
2650.000000,479.586294
2700.000000,479.220505
2750.000000,478.856058
2800.000000,478.492923
2850.000000,478.131065
2900.000000,477.770443
2950.000000,477.411015
3000.000000,477.052734
3050.000000,476.695554
3100.000000,476.339429
3150.000000,475.984314
3200.000000,475.630168
3250.000000,475.276953
3300.000000,474.924635
3350.000000,474.573186
3400.000000,474.222585
3450.000000,473.872818
3500.000000,473.523878
3550.000000,473.175766
3600.000000,472.828492
3650.000000,472.482073
3700.000000,472.136538
3750.000000,471.791920
3800.000000,471.448264
3850.000000,471.105624
3900.000000,470.764057
3950.000000,470.423633
4000.000000,470.084426
4050.000000,469.746516
4100.000000,469.409990
4150.000000,469.074937
4200.000000,468.741452
4250.000000,468.409633
4300.000000,468.079576
4350.000000,467.751383
4400.000000,467.425151
4450.000000,467.100979
4500.000000,466.778959
4550.000000,466.459185
4600.000000,466.141741
4650.000000,465.826708
4700.000000,465.514161
4750.000000,465.204164
4800.000000,464.896775
4850.000000,464.592043
4900.000000,464.290006
4950.000000,463.990690
5000.000000,463.694112
5050.000000,463.400276
5100.000000,463.109174
5150.000000,462.820787
5200.000000,462.535080
5250.000000,462.252010
5300.000000,461.971517
5350.000000,461.693534
5400.000000,461.417976
5450.000000,461.144751
5500.000000,460.873753
5550.000000,460.604868
5600.000000,460.337969
5650.000000,460.072921
5700.000000,459.809583
5750.000000,459.547802
5800.000000,459.287423
5850.000000,459.028283
5900.000000,458.770215
5950.000000,458.513051
6000.000000,458.256618
6050.000000,458.000746
6100.000000,457.745264
6150.000000,457.490002
6200.000000,457.234797
6250.000000,456.979486
6300.000000,456.723917
6350.000000,456.467943
6400.000000,456.211427
6450.000000,455.954240
6500.000000,455.696268
6550.000000,455.437405
6600.000000,455.177563
6650.000000,454.916665
6700.000000,454.654652
6750.000000,454.391479
6800.000000,454.127119
6850.000000,453.861563
6900.000000,453.594817
6950.000000,453.326907
7000.000000,453.057877
7050.000000,452.787788
7100.000000,452.516719
7150.000000,452.244764
7200.000000,451.972036
7250.000000,451.698663
7300.000000,451.424785
7350.000000,451.150559
7400.000000,450.876152
7450.000000,450.601742
7500.000000,450.327516
7550.000000,450.053669
7600.000000,449.780401
7650.000000,449.507916
7700.000000,449.236421
7750.000000,448.966121
7800.000000,448.697220
7850.000000,448.429918
7900.000000,448.164410
7950.000000,447.900882
8000.000000,447.639510
8050.000000,447.380462
8100.000000,447.123889
8150.000000,446.869931
8200.000000,446.618711
8250.000000,446.370336
8300.000000,446.124897
8350.000000,445.882464
8400.000000,445.643091
8450.000000,445.406811
8500.000000,445.173641
8550.000000,444.943577
8600.000000,444.716596
8650.000000,444.492659
8700.000000,444.271710
8750.000000,444.053675
8800.000000,443.838465
8850.000000,443.625980
8900.000000,443.416103
8950.000000,443.208711
9000.000000,443.003667
9050.000000,442.800829
9100.000000,442.600048
9150.000000,442.401169
9200.000000,442.204037
9250.000000,442.008494
9300.000000,441.814382
9350.000000,441.621547
9400.000000,441.429836
9450.000000,441.239104
9500.000000,441.049208
9550.000000,440.860016
9600.000000,440.671401
9650.000000,440.483249
9700.000000,440.295452
9750.000000,440.107914
9800.000000,439.920551
9850.000000,439.733287
9900.000000,439.546060
9950.000000,439.358818
10000.000000,439.171521
10050.000000,438.984138
10100.000000,438.796650
10150.000000,438.609047
10200.000000,438.421330
10250.000000,438.233506
10300.000000,438.045592
10350.000000,437.857613
10400.000000,437.669599
10450.000000,437.481586
10500.000000,437.293616
10550.000000,437.105734
10600.000000,436.917990
10650.000000,436.730433
