-1000.000000,608.812500
-950.000000,608.812500
-900.000000,608.812500
-850.000000,608.812500
-800.000000,608.812500
-750.000000,608.812500
-700.000000,608.812500
-650.000000,608.812500
-600.000000,608.812500
-550.000000,608.812500
-500.000000,608.498646
-450.000000,608.441422
-400.000000,608.378749
-350.000000,608.310347
-300.000000,608.235936
-250.000000,608.155239
-200.000000,608.067979
-150.000000,607.973881
-100.000000,607.872676
-50.000000,607.764100
0.000000,607.647894
50.000000,607.539025
100.000000,607.424829
150.000000,607.305314
200.000000,607.180503
250.000000,607.050441
300.000000,606.915192
350.000000,606.774841
400.000000,606.629491
450.000000,606.479268
500.000000,606.324318
550.000000,606.164805
600.000000,606.000185
650.000000,605.830526
700.000000,605.655906
750.000000,605.476408
800.000000,605.292124
850.000000,605.103148
900.000000,604.909581
950.000000,604.711526
1000.000000,604.509088
1050.000000,604.302373
1100.000000,604.091487
1150.000000,603.876568
1200.000000,603.657760
1250.000000,603.435207
1300.000000,603.209060
1350.000000,602.979468
1400.000000,602.746586
1450.000000,602.510567
1500.000000,602.271566
1550.000000,602.029739
1600.000000,601.785244
1650.000000,601.538236
1700.000000,601.288870
1750.000000,601.037301
1800.000000,600.783679
1850.000000,600.528153
1900.000000,600.270868
1950.000000,600.011966
2000.000000,599.751587
2050.000000,599.489865
2100.000000,599.226932
2150.000000,598.962912
2200.000000,598.697927
2250.000000,598.432094
2300.000000,598.165523
2350.000000,597.898320
2400.000000,597.630584
2450.000000,597.362409
2500.000000,597.093882
2550.000000,596.825084
2600.000000,596.556090
2650.000000,596.286968
2700.000000,596.017778
2750.000000,595.748574
2800.000000,595.479405
2850.000000,595.210310
2900.000000,594.941323
2950.000000,594.672472
3000.000000,594.403776
3050.000000,594.135251
3100.000000,593.866903
3150.000000,593.598735
3200.000000,593.330745
3250.000000,593.062923
3300.000000,592.795258
3350.000000,592.527731
3400.000000,592.260324
3450.000000,591.993011
3500.000000,591.725768
3550.000000,591.458567
3600.000000,591.191377
3650.000000,590.924171
3700.000000,590.656917
3750.000000,590.389587
3800.000000,590.122152
3850.000000,589.854587
3900.000000,589.586866
3950.000000,589.318968
4000.000000,589.050875
4050.000000,588.782571
4100.000000,588.514044
4150.000000,588.245287
4200.000000,587.976296
4250.000000,587.707071
4300.000000,587.437616
4350.000000,587.167940
4400.000000,586.898055
4450.000000,586.627977
4500.000000,586.357725
4550.000000,586.087321
4600.000000,585.816791
4650.000000,585.546161
4700.000000,585.275461
4750.000000,585.004720
4800.000000,584.733970
4850.000000,584.463242
4900.000000,584.192566
4950.000000,583.921973
5000.000000,583.651491
5050.000000,583.381146
5100.000000,583.110963
5150.000000,582.840963
5200.000000,582.571165
5250.000000,582.301583
5300.000000,582.032229
5350.000000,581.763111
5400.000000,581.494231
5450.000000,581.225588
5500.000000,580.957179
5550.000000,580.688994
5600.000000,580.421021
5650.000000,580.153244
5700.000000,579.885643
5750.000000,579.618198
5800.000000,579.350882
5850.000000,579.083670
5900.000000,578.816534
5950.000000,578.549445
6000.000000,578.282372
6050.000000,578.015288
6100.000000,577.748162
6150.000000,577.480967
6200.000000,577.213678
6250.000000,576.946270
6300.000000,576.678723
6350.000000,576.411019
6400.000000,576.143144
6450.000000,575.875087
6500.000000,575.606841
6550.000000,575.338405
6600.000000,575.069780
6650.000000,574.800974
6700.000000,574.531997
6750.000000,574.262865
6800.000000,573.993597
6850.000000,573.724217
6900.000000,573.454753
6950.000000,573.185234
7000.000000,572.915695
7050.000000,572.646171
7100.000000,572.376699
7150.000000,572.107320
7200.000000,571.838074
7250.000000,571.569000
