time,timemax,Amax,beta0,beta1,beta2,beta3,beta4,beta5,a0,Ls,alpha,C
2017-02-15,2017-02-15 17:36:00,-38.3160,1023.5370,1.2790,63.0670,79.9000,79.9360,74.4720,26.3295,105449.0443,-0.0056,1.4764
2017-02-16,2017-02-16 06:59:00,-33.8180,1023.5000,1.2780,63.5100,86.2970,80.1830,71.3170,26.2831,113795.7712,-0.0052,1.4853
2017-02-17,2017-02-17 17:54:00,-28.1810,1023.4870,1.2780,64.7560,87.7650,79.7120,70.2270,22.7210,135965.7849,-0.0051,1.4922
2017-02-18,2017-02-18 18:21:00,-24.0710,1023.5040,1.2790,66.0060,85.5040,80.3490,69.3110,19.5055,161884.2855,-0.0051,1.5009
2017-02-19,2017-02-19 19:05:00,-23.6920,1023.5260,1.2790,67.8050,82.2580,80.6500,68.4740,19.1892,167645.7499,-0.0050,1.5107
2017-02-20,2017-02-20 19:27:00,-26.5740,1023.5210,1.2790,69.3490,82.2300,82.5240,69.7820,21.3993,159108.4270,-0.0048,1.5139
2017-02-21,2017-02-21 20:21:00,-19.1940,1023.4980,1.2790,67.4650,84.4400,83.1310,68.6190,15.5646,217846.6635,-0.0048,1.5101
2017-02-22,2017-02-22 04:17:00,9.8840,1023.4970,1.2780,66.6460,85.0850,82.6300,68.0550,8.2029,405915.8111,-0.0049,1.5077
2017-02-23,2017-02-23 23:41:00,7.5780,1023.4940,1.2780,65.5290,80.4110,84.7400,68.1000,6.3227,512155.7165,-0.0050,1.5056
2017-02-24,2017-02-24 11:20:00,11.7450,1023.4990,1.2790,64.7990,79.8900,84.1910,68.6670,9.7092,323364.9581,-0.0051,1.5017
2017-02-25,2017-02-25 12:18:00,13.9270,1023.5020,1.2780,62.6070,82.3290,85.8350,68.3320,11.4501,275695.3427,-0.0050,1.4947
2017-02-26,2017-02-26 17:27:00,-15.5310,1023.4830,1.2780,62.0300,81.3720,85.3350,67.8620,12.7243,241719.6466,-0.0052,1.4936
2017-02-27,2017-02-27 17:33:00,-19.7960,1023.4630,1.2790,61.1160,78.3990,84.1640,68.8660,16.0975,178811.0124,-0.0055,1.4870
2017-02-28,2017-02-28 12:23:00,22.9860,1023.4670,1.2780,60.6820,72.9590,84.7090,69.2920,18.7263,146252.2896,-0.0057,1.4837
2017-03-01,2017-03-01 12:48:00,23.1200,1023.4600,1.2780,60.8900,75.2940,85.2510,69.7300,18.8219,150150.6988,-0.0055,1.4839
2017-03-02,2017-03-02 19:25:00,-25.4710,1023.4540,1.2780,62.1090,77.3900,84.9630,70.5530,20.6606,141468.8279,-0.0054,1.4864
2017-03-03,2017-03-03 19:00:00,-26.9640,1023.4530,1.2780,62.0540,73.4910,86.7210,68.0760,21.7869,134595.3005,-0.0054,1.4938
2017-03-04,2017-03-04 19:12:00,-24.8660,1023.4710,1.2780,64.5100,73.4810,86.9690,66.7740,20.1103,154646.7672,-0.0052,1.5069
2017-03-05,2017-03-05 19:19:00,-25.1570,1023.4750,1.2790,66.7940,69.0290,85.9250,64.0780,20.2939,153387.2453,-0.0053,1.5233
2017-03-06,2017-03-06 20:43:00,-16.4080,1023.4720,1.2800,67.8520,64.9850,86.3650,61.6890,13.3578,233708.1712,-0.0054,1.5347
2017-03-07,2017-03-07 07:38:00,-18.9960,1023.4800,1.2790,67.5500,65.4350,87.2220,60.9550,15.3531,207041.4844,-0.0053,1.5351
2017-03-08,2017-03-08 18:47:00,13.6500,1023.4830,1.2790,66.4030,65.4780,87.8030,63.0570,11.1951,276174.3086,-0.0054,1.5251
2017-03-09,2017-03-09 21:22:00,16.7610,1023.4860,1.2800,64.1250,62.9750,88.5710,62.0590,13.6531,215285.4973,-0.0056,1.5193
2017-03-10,2017-03-10 21:49:00,19.9670,1023.4950,1.2800,63.8610,61.4910,87.9890,62.7180,16.1779,175473.3720,-0.0058,1.5160
2017-03-11,2017-03-11 15:28:00,-21.0730,1023.5080,1.2790,61.9340,62.8660,88.9560,64.0970,17.1062,163439.7891,-0.0058,1.5042
2017-03-12,2017-03-12 16:41:00,-25.3140,1023.5270,1.2800,60.1550,64.0000,88.1900,67.3240,20.5481,129192.2371,-0.0059,1.4885
2017-03-13,2017-03-13 16:36:00,-29.4970,1023.5340,1.2790,59.4330,66.6380,86.8140,68.5370,23.3440,112066.9129,-0.0060,1.4814
2017-03-14,2017-03-14 16:58:00,-28.3890,1023.5390,1.2800,58.9440,63.3530,88.6660,68.5720,22.7035,113739.7020,-0.0060,1.4800
2017-03-15,2017-03-15 17:08:00,-35.0340,1023.5350,1.2800,58.0330,61.0630,91.7730,69.5630,24.1331,107163.9834,-0.0060,1.4740
2017-03-16,2017-03-16 18:14:00,-40.6770,1023.5390,1.2800,57.6740,59.2890,90.5580,67.7210,24.5000,102264.8456,-0.0062,1.4762
2017-03-17,2017-03-17 06:22:00,-45.3610,1023.5320,1.2800,59.0880,59.3910,88.8220,65.4690,25.7988,98326.2880,-0.0062,1.4878
2017-03-18,2017-03-18 19:15:00,-41.9510,1023.5300,1.2800,61.7860,63.6320,87.0500,63.4800,26.8191,102071.3498,-0.0059,1.5053
2017-03-19,2017-03-19 08:17:00,-50.1850,1023.5100,1.2810,63.2800,64.8370,86.6300,62.8800,29.7589,95506.0318,-0.0057,1.5138
2017-03-20,2017-03-20 08:24:00,-38.1360,1023.5290,1.2800,63.0750,60.7680,86.8300,60.4770,26.2451,105389.1548,-0.0059,1.5184
2017-03-21,2017-03-21 09:47:00,-29.0540,1023.5410,1.2790,64.4160,57.1620,85.3780,59.8030,23.0554,116158.6719,-0.0062,1.5243
2017-03-22,2017-03-22 09:54:00,-24.2750,1023.5480,1.2790,65.0820,54.7880,83.6020,61.2170,19.6788,129380.3771,-0.0065,1.5225
2017-03-23,2017-03-23 10:49:00,-13.6390,1023.5650,1.2780,66.7850,51.3480,79.6220,63.7120,11.2430,208784.0349,-0.0070,1.5216
2017-03-24,2017-03-24 22:29:00,12.1520,1023.5700,1.2790,65.7740,51.9380,79.3640,63.4620,10.0474,230612.2577,-0.0071,1.5179
2017-03-25,2017-03-25 23:44:00,15.2530,1023.5620,1.2790,66.0750,53.2720,80.7900,64.6620,12.5431,190915.7435,-0.0068,1.5167
2017-03-26,2017-03-26 15:38:00,-18.3110,1023.5530,1.2800,62.3980,57.4760,83.9560,64.5260,14.9564,164584.2876,-0.0065,1.5025
2017-03-27,2017-03-27 15:44:00,-26.1230,1023.5600,1.2800,60.1510,55.8560,84.4180,64.1670,20.8566,112579.1000,-0.0068,1.4929
2017-03-28,2017-03-28 16:15:00,-29.8350,1023.5620,1.2800,59.5320,56.8850,82.9960,65.1680,21.1373,108199.4065,-0.0069,1.4867
2017-03-29,2017-03-29 17:24:00,-33.4340,1023.5490,1.2800,59.8190,56.6990,82.6180,66.1940,21.5509,105304.7750,-0.0069,1.4850
2017-03-30,2017-03-30 17:06:00,-39.5400,1023.5570,1.2790,59.6430,56.9380,85.5420,66.1750,23.2508,101745.4079,-0.0066,1.4854
2017-03-31,2017-03-31 18:23:00,-46.1290,1023.5460,1.2800,60.1610,58.4030,88.7740,67.2360,25.7634,98093.9524,-0.0062,1.4875
2017-04-01,2017-04-01 06:35:00,-52.2240,1023.5390,1.2790,59.7520,58.2580,92.1060,69.0360,27.4977,94594.0935,-0.0060,1.4814
2017-04-02,2017-04-02 19:24:00,-58.1150,1023.5270,1.2780,60.8130,58.6330,96.2590,66.1420,31.3643,92231.9813,-0.0055,1.4940
2017-04-03,2017-04-03 08:03:00,-67.6050,1023.5190,1.2780,61.6900,62.8640,98.9710,61.2430,39.4300,85542.8879,-0.0048,1.5121
2017-04-04,2017-04-04 07:44:00,-52.3420,1023.5060,1.2780,62.4340,65.1650,95.3260,56.5980,33.7622,101432.7484,-0.0049,1.5282
2017-04-05,2017-04-05 09:10:00,-39.7600,1023.4840,1.2790,65.2320,66.8570,88.6810,53.7100,29.3213,113704.4031,-0.0051,1.5468
2017-04-06,2017-04-06 09:30:00,-30.7710,1023.4650,1.2780,66.0500,67.2590,84.8890,51.0040,24.2831,132997.1954,-0.0053,1.5560
2017-04-07,2017-04-07 20:05:00,17.7920,1023.4610,1.2790,64.5240,64.2460,84.5190,50.3360,14.2980,211989.5110,-0.0057,1.5521
2017-04-08,2017-04-08 21:01:00,16.2930,1023.4560,1.2780,63.9500,65.5840,82.4140,51.2300,13.1891,219480.6288,-0.0059,1.5458
2017-04-09,2017-04-09 23:50:00,22.7470,1023.4510,1.2790,63.9130,68.6800,78.9580,51.2820,18.2753,152489.5732,-0.0061,1.5441
2017-04-10,2017-04-10 00:07:00,24.4080,1023.4370,1.2780,62.6680,70.4260,81.8270,51.5390,19.5433,148239.3124,-0.0058,1.5397
2017-04-11,2017-04-11 12:58:00,25.2160,1023.4330,1.2780,61.8230,70.6490,84.1540,56.4490,20.2376,143171.9411,-0.0057,1.5235
2017-04-12,2017-04-12 05:22:00,-27.1730,1023.4280,1.2780,59.6820,74.4390,83.7810,59.3820,21.8161,128420.9241,-0.0058,1.5066
2017-04-13,2017-04-13 05:47:00,-32.0010,1023.3960,1.2770,58.3760,75.6300,83.8290,58.6270,24.6186,112289.0428,-0.0058,1.5030
2017-04-14,2017-04-14 01:51:00,32.7740,1023.3980,1.2780,60.1480,74.9460,83.5750,57.4850,25.1043,113707.1294,-0.0057,1.5138
2017-04-15,2017-04-15 07:04:00,-30.2340,1023.3980,1.2790,63.4350,73.9590,84.0160,58.5130,24.1079,126207.3884,-0.0054,1.5248
2017-04-16,2017-04-16 07:42:00,-29.5530,1023.4080,1.2770,65.7400,73.7420,84.2600,57.8260,23.5138,136688.1665,-0.0052,1.5345
2017-04-17,2017-04-17 06:40:00,-27.7660,1023.4060,1.2780,68.5240,72.9070,84.2860,58.4090,22.0161,153486.7616,-0.0050,1.5440
2017-04-18,2017-04-18 08:12:00,-38.5320,1023.3960,1.2770,70.1860,72.6230,85.5510,57.0140,29.4579,122717.8594,-0.0048,1.5537
2017-04-19,2017-04-19 08:22:00,-25.2920,1023.3980,1.2790,70.0430,71.6340,86.4330,54.4050,20.1303,184157.7430,-0.0047,1.5620
2017-04-20,2017-04-20 09:00:00,-21.5190,1023.4150,1.2770,68.3300,71.6580,87.5480,49.7020,17.0855,221516.7020,-0.0046,1.5683
2017-04-21,2017-04-21 01:08:00,16.8290,1023.4120,1.2780,67.6940,75.0260,88.4270,48.4820,13.4405,294879.2979,-0.0044,1.5703
2017-04-22,2017-04-22 11:56:00,-14.0800,1023.4030,1.2790,65.4600,72.4530,89.7470,48.0810,11.3650,333100.7086,-0.0046,1.5646
2017-04-23,2017-04-23 19:32:00,17.4210,1023.3840,1.2780,63.4620,70.2000,89.4050,44.8830,13.8536,259832.9907,-0.0048,1.5658
2017-04-24,2017-04-24 20:37:00,17.5270,1023.3850,1.2780,61.9150,69.8130,89.6720,44.4450,13.9398,250265.0464,-0.0050,1.5614
2017-04-25,2017-04-25 14:40:00,-20.2150,1023.3690,1.2770,60.7200,73.1000,88.4850,46.4430,16.2002,206303.1226,-0.0051,1.5507
2017-04-26,2017-04-27 00:00:00,20.3880,1023.3570,1.2760,59.4280,74.6640,87.9660,46.6870,16.3519,198049.6924,-0.0052,1.5446
2017-04-27,2017-04-27 08:33:00,21.3970,1023.3820,1.2770,62.0190,77.5390,86.1590,48.1740,17.0145,197238.2639,-0.0051,1.5498
2017-04-28,2017-04-28 12:51:00,24.5090,1023.3690,1.2780,67.4410,95.7990,81.1570,46.9940,19.3791,202590.8255,-0.0045,1.5672
2017-04-29,2017-04-29 19:52:00,-29.9120,1023.3510,1.2780,70.5870,116.8590,77.3730,39.8530,23.0500,193793.0918,-0.0040,1.5869
2017-04-30,2017-04-30 23:51:00,34.0050,1023.4110,1.2800,69.5070,109.6980,74.9860,39.6420,25.8853,152359.4501,-0.0045,1.5864
